time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,breakdown,gender,ethnicity_major,ethnicity_minor,free_school_meals,sen_status,primary_need,all_primary_need,sen_description,disadvantage,first_language,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnic major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1298,3787,189855.25,50.1,3694,97.5,1881,49.7,2578,68.1,1668,44,869,22.9,1151,30.4,16726.02,4.42,3297,395.971,0.12,0.07,0.17
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnic major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2413,162650,8290275.17,51,159601,98.1,83393,51.3,115585,71.1,66903,41.1,37040,22.8,48510,29.8,719940.98,4.43,157178,10357.626,0.07,0.06,0.07
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnic major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2140,49263,2765627.44,56.1,48789,99,31410,63.8,39000,79.2,26665,54.1,14959,30.4,18760,38.1,250142.55,5.08,44184,26613.347,0.6,0.59,0.62
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnic major,Total,Black,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1979,25648,1285105.5,50.1,25338,98.8,13218,51.5,18224,71.1,12600,49.1,5648,22,7906,30.8,114333,4.46,22439,5561.831,0.25,0.23,0.27
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnic major,Total,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,990,1919,130387.88,67.9,1905,99.3,1589,82.8,1743,90.8,1240,64.6,940,49,1063,55.4,12188.47,6.35,1514,1565.932,1.03,0.96,1.11
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnic major,Total,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2483,25618,1296801.77,50.6,25145,98.2,13172,51.4,18003,70.3,11281,44,6015,23.5,7839,30.6,114767.67,4.48,23774,296.701,0.01,-0.01,0.03
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnic major,Total,Other,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1701,8934,451396.63,50.5,8647,96.8,4743,53.1,6221,69.6,4773,53.4,2339,26.2,3077,34.4,41283.18,4.62,6864,4074.792,0.59,0.56,0.63
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Free school meals,Total,Total,Total,FSM,Total,Total,Total,Total,Total,Total,Total,Total,2539,89905,3464392.89,38.5,86084,95.7,26749,29.8,44089,49,24868,27.7,8435,9.4,12763,14.2,294480.1,3.28,84722,-44707.83,-0.53,-0.54,-0.52
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Free school meals,Total,Total,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,2545,359265,18974063.13,52.8,354991,98.8,202934,56.5,272401,75.8,155751,43.4,86668,24.1,112217,31.2,1675522.6,4.66,339399,51369.819,0.15,0.15,0.16
202122,Academic year,National,E92000001,England,Final,Academies and free schools,SEN status,Total,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,2545,387325,20361903.01,52.6,382977,98.9,216532,55.9,293592,75.8,170433,44,91720,23.7,120038,31,1798129.1,4.64,365006,36995.394,0.1,0.1,0.11
202122,Academic year,National,E92000001,England,Final,Academies and free schools,SEN status,Total,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,2244,9451,247149.5,26.2,8025,84.9,1292,13.7,2409,25.5,807,8.5,268,2.8,406,4.3,20176.46,2.13,8731,-6237.076,-0.71,-0.74,-0.68
202122,Academic year,National,E92000001,England,Final,Academies and free schools,SEN status,Total,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,2535,52321,1826676.01,34.9,50012,95.6,11835,22.6,20451,39.1,9357,17.9,3104,5.9,4523,8.6,151445,2.89,50335,-24078.462,-0.48,-0.49,-0.47
202122,Academic year,National,E92000001,England,Final,Academies and free schools,SEN description,Total,Total,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,2542,61772,2073825.51,33.6,58037,94,13127,21.3,22860,37,10164,16.5,3372,5.5,4929,8,171621.46,2.78,59066,-30315.538,-0.51,-0.52,-0.5
202122,Academic year,National,E92000001,England,Final,Academies and free schools,SEN description,Total,Total,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,2545,387325,20361903.01,52.6,382977,98.9,216532,55.9,293592,75.8,170433,44,91720,23.7,120038,31,1798129.1,4.64,365006,36995.394,0.1,0.1,0.11
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Disadvantage,Total,Total,Total,Total,Total,Total,Total,Total,Disadvantaged,Total,Total,Total,2544,114628,4494608.02,39.2,109929,95.9,35501,31,57871,50.5,32511,28.4,11233,9.8,16953,14.8,382548.07,3.34,108690,-52895.181,-0.49,-0.5,-0.48
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Disadvantage,Total,Total,Total,Total,Total,Total,Total,Total,Disadvantaged all other,Total,Total,Total,2545,334542,17943848,53.6,331146,99,194182,58,258619,77.3,148108,44.3,83870,25.1,108027,32.3,1587454.63,4.75,315431,59557.17,0.19,0.18,0.19
202122,Academic year,National,E92000001,England,Final,Academies and free schools,First language,Total,Total,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,2544,374328,18587658.99,49.7,367692,98.2,189075,50.5,263019,70.3,141385,37.8,75752,20.2,99386,26.6,1620509.01,4.33,363453,-29192.812,-0.08,-0.08,-0.08
202122,Academic year,National,E92000001,England,Final,Academies and free schools,First language,Total,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,2475,73069,3768595.28,51.6,71675,98.1,39781,54.4,52329,71.6,38578,52.8,19025,26,25175,34.5,342260.23,4.68,59221,35962.169,0.61,0.6,0.62
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,178,30886,1373329.25,44.5,30213,97.8,12046,39,19210,62.2,9252,30,3612,11.7,5467,17.7,115849.07,3.75,29325,-5584.407,-0.19,-0.21,-0.17
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,2223,395228,19350527.88,49,387857,98.1,195856,49.6,274625,69.5,153725,38.9,76697,19.4,103278,26.1,1692886.86,4.28,373790,60.363,0,0,0
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Admission type,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,144,23056,1714598.89,74.4,23005,99.8,21781,94.5,22655,98.3,17642,76.5,14794,64.2,16235,70.4,161266.77,6.99,21006,12186.033,0.58,0.56,0.6
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2545,449170,22438456.02,50,441075,98.2,229683,51.1,316490,70.5,180619,40.2,95103,21.2,124980,27.8,1970002.7,4.39,424121,6661.989,0.02,0.01,0.02
202122,Academic year,National,E92000001,England,Final,Academies and free schools,First language,Total,Total,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,643,1773,82201.75,46.4,1708,96.3,827,46.6,1142,64.4,656,37,326,18.4,419,23.6,7233.46,4.08,1447,-107.368,-0.07,-0.15,0
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnic major,Total,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1749,7988,380596.5,47.6,7767,97.2,3782,47.3,5266,65.9,3079,38.5,1536,19.2,2050,25.7,33515.62,4.2,6983,-507.757,-0.07,-0.11,-0.04
202122,Academic year,National,E92000001,England,Final,Academies and free schools,Ethnic major,Total,White,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2532,329800,16128540.3,48.9,323484,98.1,161769,49.1,228033,69.1,120981,36.7,63666,19.3,84285,25.6,1403772.21,4.26,318363,-30942.857,-0.1,-0.1,-0.09
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Asian,Any other Asian background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,712,1217,55349.75,45.5,1129,92.8,570,46.8,774,63.6,493,40.5,208,17.1,287,23.6,4969.07,4.08,976,301.835,0.31,0.22,0.4
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Asian,Any other Asian background,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1538,4787,270425.38,56.5,4617,96.4,3210,67.1,3894,81.3,2422,50.6,1452,30.3,1783,37.2,24593.91,5.14,4086,2388.296,0.58,0.54,0.63
202122,Academic year,National,E92000001,England,Final,All state-funded,Ethnic major,Boys,Asian,Any other Asian background,Total,Total,Total,Total,Total,Total,Total,Total,Total,1730,6004,325775.13,54.3,5746,95.7,3780,63,4668,77.7,2915,48.6,1660,27.6,2070,34.5,29562.98,4.92,5062,2690.131,0.53,0.49,0.57
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Asian,Bangladeshi,FSM,Total,Total,Total,Total,Total,Total,Total,Total,531,1703,80027.5,47,1609,94.5,883,51.8,1177,69.1,740,43.5,274,16.1,390,22.9,7081.23,4.16,1574,208.334,0.13,0.06,0.2
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Asian,Bangladeshi,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,919,3689,201561.75,54.6,3604,97.7,2394,64.9,2954,80.1,1826,49.5,873,23.7,1145,31,18071.34,4.9,3430,1741.612,0.51,0.46,0.55
202122,Academic year,National,E92000001,England,Final,All state-funded,Ethnic major,Boys,Asian,Bangladeshi,Total,Total,Total,Total,Total,Total,Total,Total,Total,1077,5392,281589.25,52.2,5213,96.7,3277,60.8,4131,76.6,2566,47.6,1147,21.3,1535,28.5,25152.57,4.66,5004,1949.946,0.39,0.35,0.43
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Asian,Indian,FSM,Total,Total,Total,Total,Total,Total,Total,Total,415,839,40364,48.1,807,96.2,429,51.1,581,69.2,328,39.1,124,14.8,171,20.4,3559.29,4.24,739,179.425,0.24,0.14,0.34
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Asian,Indian,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1461,8572,516083.41,60.2,8409,98.1,6206,72.4,7278,84.9,4705,54.9,2924,34.1,3542,41.3,47192.72,5.51,7461,5520.553,0.74,0.71,0.77
202122,Academic year,National,E92000001,England,Final,All state-funded,Ethnic major,Boys,Asian,Indian,Total,Total,Total,Total,Total,Total,Total,Total,Total,1535,9411,556447.41,59.1,9216,97.9,6635,70.5,7859,83.5,5033,53.5,3048,32.4,3713,39.5,50752.01,5.39,8200,5699.978,0.7,0.66,0.73
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Asian,Pakistani,FSM,Total,Total,Total,Total,Total,Total,Total,Total,882,3480,142345.13,40.9,3312,95.2,1330,38.2,2000,57.5,1088,31.3,330,9.5,486,14,12326.03,3.54,3198,-737.22,-0.23,-0.28,-0.18
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Asian,Pakistani,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1332,10139,489979.76,48.3,9857,97.2,5266,51.9,7077,69.8,4086,40.3,1707,16.8,2353,23.2,43396.47,4.28,9314,1503.524,0.16,0.13,0.19
202122,Academic year,National,E92000001,England,Final,All state-funded,Ethnic major,Boys,Asian,Pakistani,Total,Total,Total,Total,Total,Total,Total,Total,Total,1485,13619,632324.89,46.4,13169,96.7,6596,48.4,9077,66.6,5174,38,2037,15,2839,20.8,55722.5,4.09,12512,766.304,0.06,0.04,0.09
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Asian,Total,FSM,Total,Total,Total,Total,Total,Total,Total,Total,1461,7239,318086.38,43.9,6857,94.7,3212,44.4,4532,62.6,2649,36.6,936,12.9,1334,18.4,27935.62,3.86,6487,-47.626,-0.01,-0.04,0.03
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Asian,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,2390,27187,1478050.3,54.4,26487,97.4,17076,62.8,21203,78,13039,48,6956,25.6,8823,32.5,133254.44,4.9,24291,11153.985,0.46,0.44,0.48
202122,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Boys,Asian,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,2218,30242,1675671.55,55.4,29993,99.2,19424,64.2,24334,80.5,14795,48.9,7675,25.4,9836,32.5,150927.89,4.99,26938,12526.567,0.47,0.45,0.48
202122,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Boys,Asian,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,672,1343,18999.25,14.1,588,43.8,130,9.7,193,14.4,99,7.4,36,2.7,48,3.6,1592.45,1.19,1198,-1209.149,-1.01,-1.09,-0.93
202122,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Boys,Asian,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,884,2840,101465.88,35.7,2763,97.3,734,25.8,1208,42.5,794,28,181,6.4,273,9.6,8669.72,3.05,2641,-209.071,-0.08,-0.13,-0.03
202122,Academic year,National,E92000001,England,Final,All state-funded,SEN description,Boys,Asian,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,1274,4183,120465.13,28.8,3351,80.1,864,20.7,1401,33.5,893,21.3,217,5.2,321,7.7,10262.17,2.45,3839,-1418.22,-0.37,-0.41,-0.32
202122,Academic year,National,E92000001,England,Final,All state-funded,SEN description,Boys,Asian,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,2218,30242,1675671.55,55.4,29993,99.2,19424,64.2,24334,80.5,14795,48.9,7675,25.4,9836,32.5,150927.89,4.99,26938,12526.567,0.47,0.45,0.48
202122,Academic year,National,E92000001,England,Final,All state-funded,Ethnic major,Boys,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2536,34426,1796136.68,52.2,33344,96.9,20288,58.9,25735,74.8,15688,45.6,7892,22.9,10157,29.5,161190.06,4.68,30778,11106.359,0.36,0.35,0.38
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Black,Any other black background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,514,792,31144.5,39.3,732,92.4,255,32.2,423,53.4,256,32.3,66,8.3,114,14.4,2699.03,3.41,685,-213.676,-0.31,-0.42,-0.21
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Black,Any other black background,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,867,1537,68313.5,44.4,1472,95.8,653,42.5,990,64.4,602,39.2,221,14.4,350,22.8,6021.36,3.92,1334,-141.473,-0.11,-0.18,-0.03
202122,Academic year,National,E92000001,England,Final,All state-funded,Ethnic major,Boys,Black,Any other black background,Total,Total,Total,Total,Total,Total,Total,Total,Total,1096,2329,99458,42.7,2204,94.6,908,39,1413,60.7,858,36.8,287,12.3,464,19.9,8720.39,3.74,2019,-355.149,-0.18,-0.24,-0.11
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Black,Black African,FSM,Total,Total,Total,Total,Total,Total,Total,Total,1143,3832,164106.25,42.8,3579,93.4,1563,40.8,2345,61.2,1490,38.9,522,13.6,765,20,14471.66,3.78,3322,-158.8,-0.05,-0.1,0
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Black,Black African,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1696,8379,413192.25,49.3,8127,97,4473,53.4,6056,72.3,3783,45.1,1614,19.3,2283,27.2,36812.71,4.39,7190,1257.148,0.17,0.14,0.21
202122,Academic year,National,E92000001,England,Final,All state-funded,Ethnic major,Boys,Black,Black African,Total,Total,Total,Total,Total,Total,Total,Total,Total,1903,12211,577298.5,47.3,11706,95.9,6036,49.4,8401,68.8,5273,43.2,2136,17.5,3048,25,51284.37,4.2,10512,1098.348,0.1,0.08,0.13
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Black,Caribbean,FSM,Total,Total,Total,Total,Total,Total,Total,Total,612,1309,42875.5,32.8,1193,91.1,276,21.1,514,39.3,325,24.8,74,5.7,130,9.9,3599.85,2.75,1230,-990.49,-0.81,-0.88,-0.73
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Black,Caribbean,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,897,2231,91424.5,41,2150,96.4,758,34,1250,56,719,32.2,216,9.7,318,14.3,7827.99,3.51,2083,-898.052,-0.43,-0.49,-0.37
202122,Academic year,National,E92000001,England,Final,All state-funded,Ethnic major,Boys,Black,Caribbean,Total,Total,Total,Total,Total,Total,Total,Total,Total,1097,3540,134300,37.9,3343,94.4,1034,29.2,1764,49.8,1044,29.5,290,8.2,448,12.7,11427.84,3.23,3313,-1888.542,-0.57,-0.62,-0.52
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Black,Total,FSM,Total,Total,Total,Total,Total,Total,Total,Total,1411,5933,238126.25,40.1,5504,92.8,2094,35.3,3282,55.3,2071,34.9,662,11.2,1009,17,20770.54,3.5,5237,-1362.966,-0.26,-0.3,-0.22
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Black,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,2026,12147,572930.25,47.2,11749,96.7,5884,48.4,8296,68.3,5104,42,2051,16.9,2951,24.3,50662.06,4.17,10607,217.623,0.02,-0.01,0.05
202122,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Boys,Black,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,Total,1921,14798,723892,48.9,14644,99,7501,50.7,10654,72,6627,44.8,2605,17.6,3773,25.5,64224.59,4.34,12856,773.585,0.06,0.04,0.08
202122,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Boys,Black,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,625,1159,15731.5,13.6,543,46.9,65,5.6,141,12.2,79,6.8,15,1.3,31,2.7,1271.34,1.1,995,-1184.596,-1.19,-1.28,-1.1
202122,Academic year,National,E92000001,England,Final,All state-funded,SEN status,Boys,Black,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,Total,809,2123,71433,33.6,2066,97.3,412,19.4,783,36.9,469,22.1,93,4.4,156,7.3,5936.67,2.8,1993,-734.332,-0.37,-0.43,-0.31
202122,Academic year,National,E92000001,England,Final,All state-funded,SEN description,Boys,Black,Total,Total,Total,Total,Total,Any SEN,Total,Total,Total,Total,1167,3282,87164.5,26.6,2609,79.5,477,14.5,924,28.2,548,16.7,108,3.3,187,5.7,7208.01,2.2,2988,-1918.928,-0.64,-0.69,-0.59
202122,Academic year,National,E92000001,England,Final,All state-funded,SEN description,Boys,Black,Total,Total,Total,Total,Total,No identified SEN,Total,Total,Total,Total,1921,14798,723892,48.9,14644,99,7501,50.7,10654,72,6627,44.8,2605,17.6,3773,25.5,64224.59,4.34,12856,773.585,0.06,0.04,0.08
202122,Academic year,National,E92000001,England,Final,All state-funded,Ethnic major,Boys,Black,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2241,18080,811056.5,44.9,17253,95.4,7978,44.1,11578,64,7175,39.7,2713,15,3960,21.9,71432.6,3.95,15844,-1145.343,-0.07,-0.09,-0.05
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Chinese,Chinese,FSM,Total,Total,Total,Total,Total,Total,Total,Total,104,115,6655.5,57.9,108,93.9,79,68.7,92,80,65,56.5,43,37.4,52,45.2,621.33,5.4,109,56.222,0.52,0.25,0.78
202122,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Boys,Chinese,Chinese,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,744,1124,71990.38,64,1092,97.2,860,76.5,963,85.7,652,58,468,41.6,542,48.2,6703.11,5.96,850,717.796,0.84,0.75,0.94
202122,Academic year,National,E92000001,England,Final,All state-funded,Ethnic major,Boys,Chinese,Chinese,Total,Total,Total,Total,Total,Total,Total,Total,Total,798,1239,78645.88,63.5,1200,96.9,939,75.8,1055,85.1,717,57.9,511,41.2,594,47.9,7324.44,5.91,959,774.018,0.81,0.72,0.9
