time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,breakdown,gender,prior_attainment,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp,t_p8eng,avg_p8eng,p8eng_ci_low,p8eng_ci_upp,t_p8mat,avg_p8mat,p8mat_ci_low,p8mat_ci_upp,t_p8ebac,avg_p8ebac,p8ebac_ci_low,p8ebac_ci_upp,t_p8open,avg_p8open,p8open_ci_low,p8open_ci_upp,t_entry_1,pt_entry_1,t_anypass,pt_anypass,t_ebaceng_e,pt_ebaceng_e,t_ebacmat_e,pt_ebacmat_e,t_ebac2sci_e,pt_ebac2sci_e,t_ebachum_e,pt_ebachum_e,t_ebaclan_e,pt_ebaclan_e,t_ebaceng_95,pt_ebaceng_95,t_ebacmat_95,pt_ebacmat_95,t_ebac2sci_95,pt_ebac2sci_95,t_ebachum_95,pt_ebachum_95,t_ebaclan_95,pt_ebaclan_95,t_ebaceng_94,pt_ebaceng_94,t_ebacmat_94,pt_ebacmat_94,t_ebac2sci_94,pt_ebac2sci_94,t_ebachum_94,pt_ebachum_94,t_ebaclan_94,pt_ebaclan_94,t_ebptseng_ll,avg_ebptseng_ll,t_ebptsmat,avg_ebptsmat,t_ebptssci,avg_ebptssci,t_ebptshum,avg_ebptshum,t_ebptslan,avg_ebptslan,t_att8_eng,avg_att8_eng,t_att8_mat,avg_att8_mat,t_att8_ebac,avg_att8_ebac,t_att8_open,avg_att8_open,t_att8_open_g,avg_att8_open_g,t_att8_open_ng,avg_att8_open_ng,t_ebac_fill,avg_ebac_fill,t_open_fill,avg_open_fill,t_ebaccsubjent_0,pt_ebaccsubjent_0,t_ebaccsubjent_1,pt_ebaccsubjent_1,t_ebaccsubjent_2,pt_ebaccsubjent_2,t_ebaccsubjent_3,pt_ebaccsubjent_3,t_ebaccsubjent_4,pt_ebaccsubjent_4,t_ent_comb_sci,pt_ent_comb_sci,t_eballsci_ptq_ee,pt_eballsci_ptq_ee,t_triplesci_e,pt_triplesci_e,t_ent_hist_geog,pt_ent_hist_geog,t_multilan_e,pt_multilan_e,t_entered_art,pt_entered_art,t_entered_music_qual,pt_entered_music_qual,t_entered_arts_qual,pt_entered_arts_qual
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Prior attainment,Boys,Low prior,Total,Total,2966,64610,1728069.5,26.7,61623,95.4,3986,6.2,14003,21.7,8997,13.9,390,0.6,1193,1.8,140460.98,2.17,64610,-6451.358,-0.1,-0.11,-0.09,-14188.415,-0.22,-0.23,-0.21,6982.405,0.11,0.1,0.12,-1886.505,-0.03,-0.04,-0.02,-14842.399,-0.23,-0.24,-0.22,62709,97.1,61837,95.7,59315,91.8,61971,95.9,59900,92.7,47795,74,11076,17.1,11402,17.6,6677,10.3,4683,7.8,4787,10,2634,23.8,23561,36.5,19059,29.5,12709,21.2,9636,20.2,3743,33.8,191743,2.97,168148,2.6,166528.5,2.58,113156,1.75,36649,0.57,387303,6,336296,5.2,470393,7.3,534077.5,8.3,357254.5,5.5,176823,2.7,161783,2.5,164713,2.5,2365,3.7,1416,2.2,1892,2.9,9888,15.3,40052,62,56709,87.8,3199,5,3169,4.9,4518,7,644,1,21904,33.9,3996,6.2,30470,47.2
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Admission type by prior attainment,Boys,Low prior,non-selective schools in highly selective areas,Total,195,5099,134766.5,26.4,4881,95.7,239,4.7,996,19.5,537,10.5,17,0.3,60,1.2,10733.24,2.1,5099,-811.34,-0.16,-0.2,-0.12,-1479.23,-0.29,-0.33,-0.25,7.625,0,-0.04,0.04,-658.148,-0.13,-0.17,-0.08,-1067.354,-0.21,-0.25,-0.16,4954,97.2,4909,96.3,4754,93.2,4899,96.1,4779,93.7,3873,76,663,13,800,15.7,436,8.6,310,6.5,320,8.3,126,19,1747,34.3,1379,27,874,18.3,721,18.6,190,28.7,14955,2.93,12889,2.53,12820.5,2.51,8896,1.74,2018,0.4,30146,5.9,25778,5.1,35988,7.1,42854.5,8.4,25937,5.1,16917.5,3.3,12909,2.5,13203,2.6,175,3.4,77,1.5,133,2.6,768,15.1,3409,66.9,4465,87.6,314,6.2,310,6.1,397,7.8,25,0.5,1696,33.3,373,7.3,2417,47.4
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Admission type by prior attainment,Boys,Low prior,non-selective schools in other areas,Total,2746,59344,1591311,26.8,56616,95.4,3742,6.3,12985,21.9,8442,14.2,372,0.6,1130,1.9,129562.1,2.18,59344,-5394.861,-0.09,-0.1,-0.08,-12432.04,-0.21,-0.22,-0.2,7108.8,0.12,0.11,0.13,-1011.501,-0.02,-0.03,0,-13448.701,-0.23,-0.24,-0.21,57622,97.1,56809,95.7,54512,91.9,56946,96,55036,92.7,43885,74,10394,17.5,10590,17.8,6231,10.5,4364,7.9,4458,10.2,2505,24.1,21787,36.7,17649,29.7,11817,21.5,8900,20.3,3547,34.1,176614,2.98,154998,2.61,153510,2.59,104156,1.76,34572,0.58,356678,6,309996,5.2,433876.5,7.3,490760.5,8.3,330909.5,5.6,159851,2.7,148694,2.5,151375,2.6,2150,3.6,1305,2.2,1712,2.9,9106,15.3,36629,61.7,52174,87.9,2870,4.8,2844,4.8,4121,6.9,618,1,20186,34,3621,6.1,28025,47.2
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Admission type by prior attainment,Boys,Low prior,selective schools,Total,12,27,1096.5,40.6,27,100,4,14.8,20,74.1,18,66.7,1,3.7,3,11.1,98.64,3.65,27,19.553,0.72,0.19,1.26,17.675,0.65,0.04,1.27,20.985,0.78,0.22,1.34,28.944,1.07,0.46,1.69,10.449,0.39,-0.22,1,27,100,27,100,27,100,27,100,27,100,24,88.9,19,70.4,11,40.7,7,25.9,8,29.6,8,33.3,3,15.8,23,85.2,23,85.2,14,51.9,14,58.3,6,31.6,120,4.44,106,3.93,109,4.04,89,3.3,59,2.19,240,8.9,212,7.9,329.5,12.2,315,11.7,315,11.7,0,0,79,2.9,81,3,0,0,0,0,0,0,2,7.4,7,25.9,12,44.4,15,55.6,15,55.6,0,0,1,3.7,6,22.2,2,7.4,6,22.2
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination by prior attainment,Boys,Mid prior,Total,Church of England,177,8250,377832.75,45.8,8154,98.8,3684,44.7,5999,72.7,2754,33.4,749,9.1,1362,16.5,32681.12,3.96,8250,-843.974,-0.1,-0.13,-0.07,-1967.745,-0.24,-0.27,-0.2,951.42,0.12,0.08,0.15,-291.111,-0.04,-0.07,0,-1992.257,-0.24,-0.28,-0.21,8181,99.2,8172,99.1,8047,97.5,8162,98.9,8074,97.9,7080,85.8,3121,37.8,4997,60.6,4531,54.9,3670,45.5,3175,44.8,1196,38.3,6511,78.9,6716,81.4,5695,70.5,4382,61.9,1820,58.3,39582,4.8,39013,4.73,37298,4.52,29973,3.63,12922,1.57,79419,9.6,78026,9.5,109647,13.3,110740.75,13.4,90390.5,11,20350.25,2.5,23602,2.9,23740,2.9,81,1,56,0.7,76,0.9,626,7.6,4657,56.4,6212,75.3,1863,22.6,1837,22.3,737,8.9,120,1.5,2193,26.6,615,7.5,3065,37.2
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination by prior attainment,Boys,Mid prior,Total,Hindu,3,88,4780,54.3,87,98.9,60,68.2,80,90.9,74,84.1,16,18.2,42,47.7,452.49,5.14,88,70.877,0.81,0.51,1.1,63.345,0.72,0.38,1.06,111.775,1.27,0.96,1.58,88.748,1.01,0.67,1.35,30.765,0.35,0.01,0.69,88,100,87,98.9,87,98.9,87,98.9,88,100,87,98.9,74,84.1,69,78.4,71,80.7,61,69.3,49,56.3,27,36.5,83,94.3,82,93.2,79,89.8,69,79.3,47,63.5,503,5.72,512,5.82,481.5,5.47,423,4.81,314,3.57,1006,11.4,1024,11.6,1427,16.2,1323,15,1292.5,14.7,30.5,0.3,261,3,261,3,0,0,1,1.1,0,0,0,0,13,14.8,69,78.4,19,21.6,19,21.6,2,2.3,5,5.7,15,17,13,14.8,16,18.2
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination by prior attainment,Boys,Mid prior,Total,Jewish,9,326,17604.25,54,323,99.1,218,66.9,287,88,105,32.2,51,15.6,68,20.9,1541.86,4.73,326,215.978,0.66,0.51,0.82,171.38,0.53,0.35,0.7,349.53,1.07,0.91,1.23,292.697,0.9,0.72,1.08,79.299,0.24,0.07,0.42,325,99.7,325,99.7,318,97.5,325,99.7,319,97.9,244,74.8,138,42.3,243,74.5,258,79.1,210,65.8,155,63.5,88,63.8,298,91.4,297,91.1,270,84.6,195,79.9,99,71.7,1823,5.59,1871,5.74,1792,5.5,1280,3.93,693,2.13,3667,11.2,3742,11.5,5301,16.3,4894.25,15,4471,13.7,423.25,1.3,934,2.9,931,2.9,1,0.3,3,0.9,3,0.9,46,14.1,168,51.5,243,74.5,76,23.3,76,23.3,21,6.4,19,5.8,74,22.7,16,4.9,92,28.2
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination by prior attainment,Boys,Mid prior,Total,Muslim,7,429,24954.5,58.2,429,100,323,75.3,393,91.6,407,94.9,116,27,197,45.9,2247.33,5.24,429,492.39,1.15,1.01,1.28,359.195,0.84,0.68,0.99,576.09,1.34,1.2,1.48,454.203,1.06,0.9,1.21,563.63,1.31,1.16,1.47,429,100,429,100,429,100,429,100,427,99.5,417,97.2,417,97.2,352,82.1,369,86,300,70.3,230,55.2,181,43.4,402,93.7,408,95.1,371,86.9,307,73.6,242,58,2519,5.87,2547,5.94,2361,5.5,1947,4.54,1749,4.08,5038,11.7,5094,11.9,7083.5,16.5,7739,18,5314,12.4,2425,5.7,1267,3,1282,3,0,0,0,0,0,0,4,0.9,18,4.2,356,83,72,16.8,72,16.8,9,2.1,46,10.7,84,19.6,0,0,339,79
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination by prior attainment,Boys,Mid prior,Total,No religious character,2510,125789,5660972.9,45,124300,98.8,54242,43.1,88863,70.6,44443,35.3,11321,9,20852,16.6,492380.72,3.91,125789,-21210.842,-0.17,-0.18,-0.16,-42042.645,-0.33,-0.34,-0.33,12712.485,0.1,0.09,0.11,-9207.871,-0.07,-0.08,-0.06,-43962.83,-0.35,-0.36,-0.34,124844,99.2,124593,99,122666,97.5,124500,99,122852,97.7,108961,86.6,48976,38.9,72187,57.4,68212,54.2,54455,44.3,48071,44.1,17993,36.7,96684,76.9,101068,80.3,85008,69.2,66068,60.6,26889,54.9,589959,4.69,591207,4.7,561194.07,4.46,455334,3.62,195396.88,1.55,1183692,9.4,1182414,9.4,1651721.01,13.1,1643145.89,13.1,1247849.39,9.9,395296.5,3.1,358999,2.9,359270,2.9,1188,0.9,1013,0.8,1131,0.9,9591,7.6,68423,54.4,94875,75.4,27991,22.3,27905,22.2,13588,10.8,1934,1.5,37006,29.4,8795,7,52633,41.8
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination by prior attainment,Boys,Mid prior,Total,Other Christian faith,59,2578,118948.25,46.1,2541,98.6,1197,46.4,1869,72.5,1055,40.9,305,11.8,534,20.7,10457.74,4.06,2578,-103.453,-0.04,-0.09,0.01,-622.265,-0.24,-0.3,-0.18,616.705,0.24,0.18,0.3,144.949,0.06,-0.01,0.12,-545.977,-0.21,-0.27,-0.15,2548,98.8,2544,98.7,2503,97.1,2542,98.6,2505,97.2,2326,90.2,1128,43.8,1539,59.7,1491,57.8,1171,46.7,1058,45.5,462,41,2017,78.2,2100,81.5,1773,70.8,1435,61.7,660,58.5,12293,4.77,12438,4.82,11747.5,4.56,9834,3.81,4686,1.82,24678,9.6,24876,9.6,34740.5,13.5,34653.75,13.4,28260.5,11,6393.25,2.5,7379,2.9,7395,2.9,34,1.3,17,0.7,21,0.8,134,5.2,1317,51.1,2035,78.9,470,18.2,464,18,225,8.7,51,2,678,26.3,149,5.8,925,35.9
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination by prior attainment,Boys,Mid prior,Total,Roman catholic,274,14593,683125.88,46.8,14431,98.9,6759,46.3,10758,73.7,5497,37.7,1617,11.1,2914,20,59425.05,4.07,14593,-194.306,-0.01,-0.04,0.01,-2145.745,-0.15,-0.17,-0.12,2215.09,0.15,0.13,0.18,728.77,0.05,0.02,0.08,-1665.051,-0.11,-0.14,-0.09,14479,99.2,14456,99.1,14280,97.9,14452,99,14289,97.9,12577,86.2,6226,42.7,9115,62.5,8129,55.7,6478,45.3,5952,47.3,2791,44.8,11766,80.6,11912,81.6,10141,71,8102,64.4,3916,62.9,71561,4.9,69727,4.78,66438.5,4.55,54598,3.74,27786.88,1.9,143467,9.8,139454,9.6,198276.38,13.6,201928.5,13.8,172315,11.8,29613.5,2,41871,2.9,42298,2.9,130,0.9,97,0.7,125,0.9,984,6.7,7760,53.2,11605,79.5,2685,18.4,2682,18.4,1179,8.1,433,3,3182,21.8,833,5.7,4498,30.8
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination by prior attainment,Boys,Mid prior,Total,Sikh,5,152,8138.75,53.5,152,100,95,62.5,129,84.9,134,88.2,42,27.6,66,43.4,767.37,5.05,152,91.268,0.6,0.38,0.83,55.8,0.37,0.11,0.63,132.12,0.87,0.63,1.11,134.772,0.89,0.63,1.15,44.222,0.29,0.03,0.55,152,100,152,100,151,99.3,152,100,152,100,144,94.7,138,90.8,112,73.7,114,75,100,65.8,78,54.2,66,47.8,137,90.1,139,91.4,130,85.5,114,79.2,81,58.7,832,5.47,844,5.55,822,5.41,709,4.66,575,3.78,1666,11,1688,11.1,2474.5,16.3,2310.25,15.2,2055.5,13.5,254.75,1.7,451,3,454,3,0,0,0,0,1,0.7,3,2,14,9.2,106,69.7,46,30.3,46,30.3,4,2.6,5,3.3,13,8.6,1,0.7,29,19.1
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Prior attainment,Boys,Mid prior,Total,Total,3057,152415,6900213.28,45.3,150594,98.8,66609,43.7,108444,71.2,54469,35.7,14217,9.3,26035,17.1,600278.51,3.94,152415,-22054.586,-0.14,-0.15,-0.14,-46702.565,-0.31,-0.31,-0.3,17333.935,0.11,0.11,0.12,-8239.762,-0.05,-0.06,-0.05,-48207.762,-0.32,-0.32,-0.31,151237,99.2,150945,99,148567,97.5,150833,99,148841,97.7,131877,86.5,60218,39.5,88649,58.2,83217,54.6,66466,44.7,58777,44.6,22804,37.9,117951,77.4,122815,80.6,103519,69.6,80687,61.2,33754,56.1,719417,4.72,718781,4.72,682568.57,4.48,554212,3.64,244122.76,1.6,1443581,9.5,1437562,9.4,2011680.89,13.2,2007389.39,13.2,1552372.39,10.2,455017,3,435060,2.9,435828,2.9,1459,1,1231,0.8,1408,0.9,11448,7.5,82400,54.1,115636,75.9,33222,21.8,33101,21.7,15770,10.3,2613,1.7,43268,28.4,10422,6.8,61637,40.4
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Admission type by prior attainment,Boys,Mid prior,non-selective schools in highly selective areas,Total,195,10494,454139,43.3,10370,98.8,3888,37,6972,66.4,2952,28.1,604,5.8,1241,11.8,38579.46,3.68,10494,-3015.143,-0.29,-0.31,-0.26,-4852.63,-0.46,-0.49,-0.43,-488.395,-0.05,-0.08,-0.02,-2728.77,-0.26,-0.29,-0.23,-3947.415,-0.38,-0.41,-0.35,10415,99.2,10392,99,10251,97.7,10379,98.9,10248,97.7,8873,84.6,3367,32.1,5521,52.6,5074,48.4,3823,37.3,3485,39.3,1142,33.9,7742,73.8,8153,77.7,6555,64,4984,56.2,1748,51.9,47392,4.52,47171,4.5,44368,4.23,35018,3.34,13158,1.25,95043,9.1,94342,9,130010,12.4,134744,12.8,94746,9,39998,3.8,29787,2.8,30005,2.9,103,1,71,0.7,119,1.1,947,9,6302,60.1,8025,76.5,2224,21.2,2199,21,1102,10.5,108,1,2969,28.3,750,7.1,4296,40.9
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Admission type by prior attainment,Boys,Mid prior,non-selective schools in other areas,Total,2747,138976,6278730.15,45.2,137327,98.8,60460,43.5,98795,71.1,49605,35.7,12725,9.2,23494,16.9,546347.71,3.93,138976,-20664.248,-0.15,-0.16,-0.14,-42871.9,-0.31,-0.32,-0.3,15491.005,0.11,0.1,0.12,-7738.08,-0.06,-0.06,-0.05,-45142.828,-0.32,-0.33,-0.32,137904,99.2,137639,99,135526,97.5,137550,99,135764,97.7,120512,86.7,54714,39.4,80681,58.1,75679,54.5,60440,44.5,53373,44.3,20547,37.6,107536,77.4,111882,80.5,94351,69.5,73457,61,30500,55.7,655095,4.71,654273,4.71,621433.07,4.47,504863,3.63,220989.76,1.59,1314342,9.5,1308546,9.4,1831041.89,13.2,1824800.26,13.1,1410952.51,10.2,413847.75,3,396853,2.9,397511,2.9,1321,1,1110,0.8,1228,0.9,10373,7.5,75339,54.2,106655,76.7,29125,21,29037,20.9,14162,10.2,2339,1.7,39466,28.4,9466,6.8,56440,40.6
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Admission type by prior attainment,Boys,Mid prior,selective schools,Total,102,2735,163488.13,59.8,2720,99.5,2230,81.5,2611,95.5,1912,69.9,888,32.5,1300,47.5,15026.51,5.49,2735,2197.329,0.8,0.75,0.86,1595.85,0.58,0.52,0.64,2662.605,0.97,0.92,1.03,2812.007,1.03,0.97,1.09,1642.044,0.6,0.54,0.66,2727,99.7,2727,99.7,2704,98.9,2720,99.5,2694,98.5,2451,89.6,2137,78.1,2412,88.2,2422,88.6,2182,81,1910,77.9,1115,52.2,2620,95.8,2687,98.2,2561,95.1,2231,91,1506,70.5,16585,6.06,16715,6.11,16333.5,5.97,14217,5.2,9975,3.65,33248,12.2,33430,12.2,49619,18.1,47191.13,17.3,46249.88,16.9,941.25,0.3,8124,3,8115,3,10,0.4,6,0.2,10,0.4,68,2.5,729,26.7,821,30,1873,68.5,1865,68.2,501,18.3,166,6.1,810,29.6,206,7.5,861,31.5
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination,Boys,Total,Total,Church of England,177,16682,771474.65,46.2,16336,97.9,7686,46.1,11014,66,5714,34.3,2527,15.1,3575,21.4,67719.3,4.06,15630,-1283.482,-0.08,-0.1,-0.06,-3548.455,-0.23,-0.25,-0.2,2202.87,0.14,0.12,0.16,-369.091,-0.02,-0.05,0,-3357.279,-0.21,-0.24,-0.19,16462,98.7,16383,98.2,15998,95.9,16391,98.3,16140,96.8,13744,82.4,6581,39.4,9587,57.5,8979,53.8,7775,48.2,6697,48.7,3571,54.3,12089,72.5,12223,73.3,10676,66.1,8499,61.8,4597,69.9,79478,4.76,79615.63,4.77,76775.5,4.6,61234,3.67,32435,1.94,159658,9.6,159231.26,9.5,226835.5,13.6,225749.89,13.5,189914.64,11.4,35835.25,2.1,46477,2.8,46804,2.8,260,1.6,159,1,249,1.5,1573,9.4,8727,52.3,11311,67.8,4830,29,4790,28.7,1588,9.5,469,2.8,4464,26.8,1258,7.5,6113,36.6
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination,Boys,Total,Total,Hindu,3,206,10876.25,52.8,203,98.5,131,63.6,159,77.2,144,69.9,58,28.2,95,46.1,1029.98,5,172,112.831,0.66,0.44,0.87,85.26,0.5,0.25,0.74,192.335,1.12,0.9,1.34,146.839,0.85,0.61,1.1,44.271,0.26,0.02,0.5,205,99.5,204,99,182,88.3,204,99,205,99.5,187,90.8,152,73.8,142,68.9,150,72.8,135,65.9,114,61,76,50,164,79.6,175,85,166,81,140,74.9,106,69.7,1067,5.18,1186,5.76,1123.5,5.45,969,4.7,711,3.45,2190,10.6,2372,11.5,3319.5,16.1,2994.75,14.5,2907,14.1,87.75,0.4,595,2.9,581,2.8,1,0.5,1,0.5,11,5.3,9,4.4,40,19.4,149,72.3,56,27.2,56,27.2,5,2.4,8,3.9,36,17.5,24,11.7,43,20.9
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination,Boys,Total,Total,Jewish,9,702,39811.25,56.7,685,97.6,488,69.5,594,84.6,260,37,166,23.6,197,28.1,3556.42,5.07,638,328.113,0.51,0.4,0.62,249.59,0.39,0.26,0.52,545.69,0.86,0.74,0.97,452.734,0.71,0.58,0.84,109.521,0.17,0.05,0.3,695,99,693,98.7,671,95.6,690,98.3,685,97.6,534,76.1,326,46.4,539,76.8,541,77.1,465,67.9,371,69.5,248,76.1,621,88.5,615,87.6,572,83.5,434,81.3,272,83.4,4077,5.81,4180,5.95,4048,5.77,3069,4.37,1916,2.73,8204,11.7,8360,11.9,12053.5,17.2,11193.75,15.9,10469,14.9,724.75,1,1998,2.8,1997,2.8,8,1.1,8,1.1,11,1.6,84,12,331,47.2,467,66.5,218,31.1,218,31.1,78,11.1,54,7.7,147,20.9,47,6.7,185,26.4
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination,Boys,Total,Total,Muslim,7,801,44691.75,55.8,796,99.4,532,66.4,664,82.9,721,90,207,25.8,323,40.3,4025.55,5.03,725,772.796,1.07,0.96,1.17,598.005,0.82,0.71,0.94,917.52,1.27,1.16,1.37,701.04,0.97,0.85,1.09,860.045,1.19,1.07,1.3,798,99.6,797,99.5,795,99.3,796,99.4,792,98.9,761,95,752,93.9,598,74.7,602,75.2,498,62.9,392,51.5,328,43.6,696,86.9,704,87.9,613,77.4,493,64.8,422,56.1,4541,5.67,4555,5.69,4239,5.29,3431,4.28,3148,3.93,9086,11.3,9110,11.4,12801.5,16,13694.25,17.1,9868.5,12.3,3825.75,4.8,2346,2.9,2373,3,4,0.5,1,0.1,0,0,10,1.2,65,8.1,623,77.8,170,21.2,170,21.2,16,2,83,10.4,166,20.7,0,0,587,73.3
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination,Boys,Total,Total,No religious character,2515,248590,11148188.97,44.8,243257,97.9,108214,43.5,158188,63.6,88562,35.6,34000,13.7,50049,20.1,980293.63,3.94,232940,-33865.036,-0.15,-0.15,-0.14,-71944.205,-0.31,-0.32,-0.3,25439.655,0.11,0.1,0.12,-14374.277,-0.06,-0.07,-0.06,-72818.545,-0.31,-0.32,-0.31,245280,98.7,244030,98.2,238644,96,244062,98.2,240128,96.6,207828,83.6,99240,39.9,135120,54.4,129148,52,109719,45.7,96004,46.2,48838,49.2,175026,70.4,177774,71.5,153636,64,122943,59.2,63926,64.4,1148357,4.62,1158052.38,4.66,1111877.77,4.47,893232,3.59,458358.4,1.84,2306375,9.3,2316104.76,9.3,3287827.91,13.2,3237881.3,13,2548956.8,10.3,688924.5,2.8,691884,2.8,692463,2.8,4086,1.6,2599,1,3339,1.3,22201,8.9,127803,51.4,174043,70,66115,26.6,65951,26.5,26306,10.6,6045,2.4,75034,30.2,18233,7.3,103842,41.8
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination,Boys,Total,Total,Other Christian faith,59,5865,294999.25,50.3,5764,98.3,3125,53.3,4135,70.5,2667,45.5,1393,23.8,1799,30.7,26590.26,4.53,5366,296.979,0.06,0.02,0.09,-790.035,-0.15,-0.19,-0.1,1597.56,0.3,0.26,0.34,807.757,0.15,0.11,0.19,-485.155,-0.09,-0.13,-0.05,5794,98.8,5766,98.3,5663,96.6,5776,98.5,5680,96.8,5113,87.2,2949,50.3,3669,62.6,3567,60.8,3113,54.8,2782,54.4,1849,62.7,4440,75.7,4511,76.9,3987,70.2,3359,65.7,2216,75.1,29793,5.08,30555,5.21,29484.5,5.03,24452,4.17,15771,2.69,59832,10.2,61110,10.4,88118.5,15,85938.75,14.7,74017,12.6,11921.75,2,16597,2.8,16667,2.8,83,1.4,44,0.8,55,0.9,372,6.3,2644,45.1,3820,65.1,1860,31.7,1839,31.4,652,11.1,307,5.2,1554,26.5,424,7.2,2061,35.1
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination,Boys,Total,Total,Roman catholic,274,27398,1289786.14,47.1,26892,98.2,12945,47.2,18628,68,10137,37,4098,15,6088,22.2,113007.28,4.12,25910,-437.32,-0.02,-0.03,0,-3610.765,-0.14,-0.16,-0.12,3631.575,0.14,0.12,0.16,697.927,0.03,0.01,0.05,-2765.942,-0.11,-0.13,-0.09,27073,98.8,26969,98.4,26479,96.6,26966,98.4,26590,97.1,22773,83.1,11628,42.4,16424,59.9,14969,54.6,12704,47.8,11385,50,6276,54,20668,75.4,20452,74.6,17806,67,14477,63.6,8046,69.2,133771,4.88,131448.38,4.8,126382.5,4.61,102698,3.75,57363.88,2.09,268440,9.8,262896.76,9.6,377609.88,13.8,380839.5,13.9,329832,12,51007.5,1.9,77016,2.8,78000,2.8,380,1.4,233,0.9,362,1.3,2350,8.6,13936,50.9,20336,74.2,6255,22.8,6250,22.8,2289,8.4,951,3.5,6213,22.7,1696,6.2,8559,31.2
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Religious denomination,Boys,Total,Total,Sikh,5,287,15017.25,52.3,284,99,165,57.5,213,74.2,223,77.7,77,26.8,117,40.8,1409.04,4.91,261,135.063,0.52,0.35,0.69,74.37,0.28,0.09,0.48,205.975,0.79,0.61,0.97,197.142,0.76,0.56,0.95,66.25,0.25,0.06,0.45,285,99.3,284,99,279,97.2,285,99.3,285,99.3,253,88.2,238,82.9,190,66.2,190,66.2,175,61.4,137,54.2,123,51.7,239,83.3,234,81.5,216,75.8,188,74.3,150,63,1511,5.26,1554,5.41,1526,5.32,1265,4.41,1072,3.74,3033,10.6,3108,10.8,4597,16,4279.25,14.9,3726.5,13,552.75,1.9,836,2.9,837,2.9,2,0.7,0,0,6,2.1,11,3.8,45,15.7,198,69,87,30.3,87,30.3,9,3.1,10,3.5,25,8.7,6,2.1,56,19.5
202223,Academic year,National,E92000001,England,Provisional,State-funded mainstream,Total,Boys,Total,Total,Total,3062,301092,13622245.01,45.2,294593,97.8,133349,44.3,193713,64.3,108428,36,42526,14.1,62243,20.7,1198246.94,3.98,282026,-34873.772,-0.12,-0.13,-0.12,-79858.345,-0.28,-0.29,-0.28,34176.905,0.12,0.12,0.13,-12696.51,-0.05,-0.05,-0.04,-79603.167,-0.28,-0.29,-0.28,297011,98.6,295524,98.2,288850,95.9,295570,98.2,290764,96.6,251268,83.5,121870,40.5,166326,55.2,158236,52.6,134634,46.3,117898,46.9,61313,50.3,214025,71.1,216866,72,187767,64.6,150557,59.9,79739,65.4,1403152,4.66,1412415.39,4.69,1356274.27,4.5,1090550,3.62,570807.28,1.9,2818571,9.4,2824830.78,9.4,4015102.29,13.3,3963740.94,13.2,3170512.44,10.5,793228.5,2.6,838305,2.8,840067,2.8,4981,1.7,3171,1.1,4167,1.4,26703,8.9,153642,51,211204,70.1,79593,26.4,79363,26.4,30949,10.3,7927,2.6,87693,29.1,21688,7.2,121531,40.4
